Date,Symbol,Open,High,Low,Close,VWAP,Volume,Turnover
01-06-2001,ITC,796.85,800,769,772,781.11,400450,3.12794E+13
04-06-2001,ITC,762,774.5,756.25,760,762.84,169947,1.29643E+13
05-06-2001,ITC,757,758.65,733,741.7,743.1,272622,2.02585E+13
06-06-2001,ITC,753,755,745,749.8,749.61,143598,1.07643E+13
07-06-2001,ITC,746.15,754,730.05,739.65,743.59,267805,1.99136E+13
08-06-2001,ITC,733,738.95,723,732.45,731.8,296772,2.17177E+13
11-06-2001,ITC,737.5,757,732,750.65,751.67,392446,2.94988E+13
12-06-2001,ITC,750,755,745.15,750.3,749.96,151016,1.13256E+13
13-06-2001,ITC,740,759,740,751.1,752.77,138251,1.04071E+13
14-06-2001,ITC,751.05,762.05,742.3,745.8,752.33,398762,2.99999E+13
15-06-2001,ITC,741,741,720,722.85,728.67,261567,1.90597E+13
18-06-2001,ITC,716.25,754,716.25,747.35,735.23,301416,2.2161E+13
19-06-2001,ITC,754.9,798.4,747,789.4,771.99,435704,3.36361E+13
20-06-2001,ITC,794.9,794.9,766.2,777.5,776.84,339756,2.63936E+13
21-06-2001,ITC,779,790,770.7,783.55,780.78,343643,2.68309E+13
22-06-2001,ITC,785,789.5,780,784.85,784.28,219318,1.72007E+13
25-06-2001,ITC,781.3,786,760.1,764.1,773.08,197718,1.52851E+13
26-06-2001,ITC,761.35,819.4,755.2,798.3,798.62,466753,3.7276E+13
27-06-2001,ITC,795,802,771,783.3,788.03,314172,2.47575E+13
28-06-2001,ITC,780.05,787.4,767.1,772.2,776.79,149956,1.16485E+13
29-06-2001,ITC,772,780,745.1,754.3,765.25,227579,1.74156E+13
02-07-2001,ITC,741,775,741,758.8,764.06,77343,5.90943E+12
03-07-2001,ITC,742.1,764,735.15,747.65,747.19,372227,2.78125E+13
04-07-2001,ITC,752,780.95,752,770.4,772.46,230093,1.77737E+13
05-07-2001,ITC,770,775,752.3,756.75,760.24,128968,9.80462E+12
06-07-2001,ITC,748,760.9,741,757.8,755.56,165746,1.2523E+13
09-07-2001,ITC,751,757,742.7,747.2,748.32,124167,9.29164E+12
10-07-2001,ITC,745,756.25,745,754.3,750.94,104635,7.85746E+12
11-07-2001,ITC,751.1,757.7,751.1,755.25,755.29,64105,4.84176E+12
12-07-2001,ITC,758,759,748.2,756.5,755.21,111514,8.42163E+12
13-07-2001,ITC,760,791,760,781.75,781.98,400058,3.12836E+13
16-07-2001,ITC,784.5,797.8,776.55,788.65,786.87,321335,2.52848E+13
17-07-2001,ITC,780,790,772,781.7,778.44,105680,8.22658E+12
18-07-2001,ITC,786,788.9,768,780.65,779.65,133894,1.0439E+13
19-07-2001,ITC,778,794.9,773,787.8,781.5,123055,9.61669E+12
20-07-2001,ITC,787,795.9,778.1,790.25,787.68,285693,2.25034E+13
23-07-2001,ITC,789,795,780.1,791.05,785.66,6797,5.34013E+11
24-07-2001,ITC,775,796.9,772.3,790.5,786.14,131648,1.03494E+13
25-07-2001,ITC,786.5,795,784,788.75,790.2,166242,1.31365E+13
26-07-2001,ITC,788,789,774.55,778.9,781.84,175213,1.36989E+13
27-07-2001,ITC,771.3,780,750.7,754.3,763.67,241645,1.84537E+13
30-07-2001,ITC,755,779,746,772.95,762.63,210288,1.60372E+13
31-07-2001,ITC,778,799,771.15,792.7,782.6,235587,1.8437E+13
01-08-2001,ITC,793,795,780,786.9,788.11,178214,1.40453E+13
02-08-2001,ITC,787,788,763,767.3,773.64,131404,1.01659E+13
03-08-2001,ITC,785,815,756.1,759.75,766.78,196683,1.50813E+13
06-08-2001,ITC,761,773,753.1,759.85,764.66,178829,1.36743E+13
07-08-2001,ITC,762,767.8,751,755.65,761.24,147727,1.12456E+13
08-08-2001,ITC,759,759.95,676.7,745,748.99,227522,1.70412E+13
09-08-2001,ITC,740,761.25,739,756.05,755.25,285959,2.15972E+13
10-08-2001,ITC,759,764.65,735.1,738.7,747.34,235539,1.76029E+13
13-08-2001,ITC,825,825,735.1,737.4,744.81,198223,1.47638E+13
14-08-2001,ITC,748.9,757.9,731,751.7,744.17,253074,1.88329E+13
16-08-2001,ITC,751.35,759,730,733.05,742.53,219406,1.62916E+13
17-08-2001,ITC,741.8,745,711.05,714.75,725.56,519118,3.76653E+13
20-08-2001,ITC,715,733,711,729.3,725.77,393268,2.85421E+13
21-08-2001,ITC,730,739.55,725.9,729.5,733.31,402524,2.95175E+13
23-08-2001,ITC,727.1,767,725.35,756.65,747.49,620170,4.63568E+13
24-08-2001,ITC,756.95,758.9,734.5,740.2,742.85,377089,2.8012E+13
27-08-2001,ITC,740,743.9,728,730.7,734.2,209411,1.53749E+13
28-08-2001,ITC,730,748.45,725.25,728.5,736.65,472732,3.48236E+13
29-08-2001,ITC,731,738,723.65,725.7,729.27,406071,2.96135E+13
30-08-2001,ITC,728.8,732,718.3,721.25,723.54,473053,3.42272E+13
31-08-2001,ITC,724.4,728,717,720.2,722.89,485527,3.50982E+13
03-09-2001,ITC,729.7,729.7,718,720.9,721.86,264243,1.90745E+13
04-09-2001,ITC,722,726,715,720.45,721.82,388823,2.8066E+13
05-09-2001,ITC,725,756.7,725,751.45,744.79,713602,5.31481E+13
06-09-2001,ITC,744,744,667.1,677.2,695.25,2002315,1.3921E+14
07-09-2001,ITC,675,688,648.6,665.85,665.3,1444883,9.61273E+13
10-09-2001,ITC,781,781,652,655.15,666.89,987684,6.58676E+13
11-09-2001,ITC,665,680,654,670.5,670.31,1166444,7.81878E+13
12-09-2001,ITC,626,684,605.1,671.35,650,1506491,9.79218E+13
13-09-2001,ITC,668,687.4,655.6,661,669.74,1032476,6.91494E+13
14-09-2001,ITC,655,660,626,645.7,643.44,1039921,6.69123E+13
17-09-2001,ITC,626,631,604.3,622.15,616.35,1075341,6.62783E+13
18-09-2001,ITC,624.8,652,620,641.75,642.01,719124,4.61686E+13
19-09-2001,ITC,638,645,625,636.5,632.31,540752,3.41922E+13
20-09-2001,ITC,635,650,617,640.8,632.99,759873,4.80989E+13
21-09-2001,ITC,695,695,598.25,605.65,623.6,1128570,7.03781E+13
24-09-2001,ITC,601,624.9,601,612.15,615.1,648649,3.98985E+13
25-09-2001,ITC,625,625,586.65,590.75,599.05,1021008,6.1163E+13
26-09-2001,ITC,594.5,611.9,578,585.3,595.37,1146462,6.82573E+13
27-09-2001,ITC,591.9,601.8,580.55,597.8,592.92,656658,3.89347E+13
28-09-2001,ITC,601,614.9,573.5,579.75,599.38,1132360,6.78709E+13
01-10-2001,ITC,590,601.9,581,595.7,591.33,747472,4.42002E+13
03-10-2001,ITC,595,612.9,595,609.55,607.28,522980,3.17594E+13
04-10-2001,ITC,611.05,619.7,587.3,603,600.87,854539,5.13465E+13
05-10-2001,ITC,603,607,591.1,603.6,599.81,602554,3.61417E+13
08-10-2001,ITC,590,605.7,580,593,596.93,556313,3.3208E+13
09-10-2001,ITC,594,610,593,607.1,602.33,480475,2.89407E+13
10-10-2001,ITC,605,658.6,604,652.15,634.87,1724022,1.09453E+14
11-10-2001,ITC,653,673,646.3,651,661.82,1460302,9.66462E+13
12-10-2001,ITC,650,659,640,642.7,648.36,960235,6.2258E+13
15-10-2001,ITC,640,664.5,640,648.95,654.42,1130017,7.3951E+13
16-10-2001,ITC,652.6,661.7,645.25,649.8,653.06,456789,2.98313E+13
17-10-2001,ITC,655,693,653,686.85,672.91,1373195,9.24034E+13
18-10-2001,ITC,683.5,698,671,678.8,686.36,1039277,7.13317E+13
19-10-2001,ITC,679,703.6,679,692.55,693.81,2151056,1.49243E+14
22-10-2001,ITC,698.2,698.8,651.5,655.55,675.83,1279131,8.64469E+13
23-10-2001,ITC,668.4,675.6,660,667.4,667.64,708407,4.72962E+13
24-10-2001,ITC,671,690.7,666.15,675.15,680.29,913665,6.21561E+13
25-10-2001,ITC,678.95,684.8,671.1,676.45,676.91,451262,3.05465E+13
29-10-2001,ITC,682.9,688.4,662.1,671.95,672.76,622893,4.1906E+13
30-10-2001,ITC,663.3,675,663,670.35,669.21,357126,2.38993E+13
31-10-2001,ITC,675,693,668,686,679.66,515480,3.50349E+13
01-11-2001,ITC,686.1,747.9,686.1,739.6,719.04,2509460,1.80441E+14
02-11-2001,ITC,735,738,665.65,679.95,710.5,2888874,2.05255E+14
05-11-2001,ITC,665.65,685,641,646.55,661.22,3114209,2.05918E+14
06-11-2001,ITC,650,670.7,650,659.6,662.4,1377711,9.12599E+13
07-11-2001,ITC,660,668.7,638.6,643.15,653.07,1115948,7.28788E+13
08-11-2001,ITC,649.9,665.85,645,657.9,653.52,1072315,7.00779E+13
09-11-2001,ITC,661,668,645.15,649.55,657.58,694721,4.56832E+13
12-11-2001,ITC,652,666,652,660.95,661.21,571943,3.78175E+13
13-11-2001,ITC,663,665.9,653.15,658.9,659.03,422840,2.78666E+13
14-11-2001,ITC,663.9,664,658.1,661.1,661.34,134412,8.88921E+12
15-11-2001,ITC,664.9,693.9,658.25,683.15,682.8,925784,6.32128E+13
19-11-2001,ITC,690,712,688,696.75,703.36,1024847,7.20832E+13
20-11-2001,ITC,698.05,708.9,684.2,689.5,694.06,427548,2.96745E+13
21-11-2001,ITC,680.65,722,680.65,703.4,707.38,1420719,1.00499E+14
22-11-2001,ITC,705,724,705,711.55,715.12,752038,5.37799E+13
23-11-2001,ITC,719.8,737.35,697,701.95,712.67,522423,3.72314E+13
26-11-2001,ITC,706.25,714.9,696.25,699.55,704.58,360996,2.54352E+13
27-11-2001,ITC,701,708.65,675.1,682.95,693.78,518171,3.59498E+13
28-11-2001,ITC,688,688,663.2,666.95,670.91,669397,4.49105E+13
29-11-2001,ITC,669,679,660,667.3,670.13,358256,2.40078E+13
03-12-2001,ITC,669,686.8,666.75,680.15,679.71,569234,3.86912E+13
04-12-2001,ITC,684.9,707.7,684,701.6,698.02,660446,4.61001E+13
05-12-2001,ITC,705,720.45,705,711.55,713.52,542332,3.86964E+13
06-12-2001,ITC,720,731.9,708.3,720.2,721.05,770890,5.55848E+13
07-12-2001,ITC,721.05,742.4,699.1,708.2,726.63,966129,7.02021E+13
10-12-2001,ITC,709.4,717.6,701.25,713.6,710.1,281599,1.99965E+13
11-12-2001,ITC,712.95,722,700.6,703.8,711.27,331952,2.36108E+13
12-12-2001,ITC,705,709,679,685.15,691.66,1028580,7.11424E+13
13-12-2001,ITC,690,697.7,670,690.7,686.03,624655,4.28532E+13
14-12-2001,ITC,695,696.5,681.5,686.3,685.59,244341,1.67518E+13
18-12-2001,ITC,692.5,692.5,672.05,678.15,679.25,257783,1.75099E+13
19-12-2001,ITC,685,685,667.5,670.55,672.47,280426,1.88578E+13
20-12-2001,ITC,671,683.4,668.2,678.55,675.78,132542,8.95686E+12
21-12-2001,ITC,678,680,655.3,664.9,663.17,267490,1.77391E+13
24-12-2001,ITC,708.9,708.9,656,668.85,666.48,122724,8.17929E+12
26-12-2001,ITC,674,680,667.15,670.25,671.74,112322,7.54516E+12
27-12-2001,ITC,674,674,664,666.05,667.59,131132,8.7542E+12
28-12-2001,ITC,664,666.95,660,660.8,661.04,166930,1.10348E+13
31-12-2001,ITC,666,684.9,666,677.6,674.88,225101,1.51917E+13
01-01-2002,ITC,678,694,676,684.05,684.63,176918,1.21123E+13
02-01-2002,ITC,690,710,688.9,707.4,700.19,471570,3.3019E+13
03-01-2002,ITC,710,715,702.2,707.75,708.12,216295,1.53163E+13
04-01-2002,ITC,710,718.75,702,706.9,711.8,249829,1.77827E+13
07-01-2002,ITC,712,719,706.1,711.65,713.08,223457,1.59342E+13
08-01-2002,ITC,710,724.9,710,717.35,719.09,337644,2.42795E+13
09-01-2002,ITC,711,738,711,728.95,727.01,537599,3.90838E+13
10-01-2002,ITC,721,741.7,721,737.85,731.85,368933,2.70005E+13
11-01-2002,ITC,739,765.95,738.05,758.1,753.94,766099,5.7759E+13
14-01-2002,ITC,765,775,748,753.25,764.49,449261,3.43458E+13
15-01-2002,ITC,745,760,730.05,733.7,740.62,196356,1.45425E+13
16-01-2002,ITC,745,745,725.05,727.45,733.43,180659,1.32501E+13
17-01-2002,ITC,727,751.7,723,747.15,739.01,304533,2.25052E+13
18-01-2002,ITC,751.8,780,723,728.95,733.92,345258,2.53391E+13
21-01-2002,ITC,730,747.25,671,739.85,737.74,173287,1.27841E+13
22-01-2002,ITC,732.1,744,732.1,739.9,739.5,226875,1.67774E+13
23-01-2002,ITC,738,748.5,733.5,742.4,741.15,239727,1.77673E+13
24-01-2002,ITC,745,754.65,732.5,741.4,745.32,324225,2.41652E+13
25-01-2002,ITC,732,735.9,721.55,724.1,728.39,237808,1.73217E+13
28-01-2002,ITC,729.95,730,705,707.75,714.59,184349,1.31734E+13
29-01-2002,ITC,712,713.95,695.7,701.9,701.95,304627,2.13832E+13
30-01-2002,ITC,695,704.8,695,702.75,701.8,90780,6.37095E+12
31-01-2002,ITC,705,710.85,690,694.35,699.86,323012,2.26063E+13
01-02-2002,ITC,696.5,702.45,694.5,699.5,699.87,138765,9.71168E+12
04-02-2002,ITC,719.9,719.9,693.2,696.9,697.25,68900,4.80405E+12
05-02-2002,ITC,693,708.1,692.25,699.45,702.71,147649,1.03755E+13
06-02-2002,ITC,702,703.7,693.3,698.75,699.75,288901,2.02158E+13
07-02-2002,ITC,707,722,696.9,699.85,708.65,258192,1.82968E+13
08-02-2002,ITC,707,719.45,702,715.25,712.79,279056,1.98907E+13
11-02-2002,ITC,729.85,729.85,710.05,714.35,716.74,108785,7.79705E+12
12-02-2002,ITC,710,711.9,701,703,705.39,76179,5.37361E+12
13-02-2002,ITC,701.25,710,699,701.7,702.5,87729,6.16295E+12
14-02-2002,ITC,715,715,702,709.45,708.16,102973,7.29215E+12
15-02-2002,ITC,712.5,733.85,712.1,726.2,727.02,677531,4.92575E+13
18-02-2002,ITC,724,751.85,717,746.65,736.51,556820,4.10101E+13
19-02-2002,ITC,750.7,756,740,749.5,748.15,557983,4.17457E+13
20-02-2002,ITC,740,750,725,728.15,738.63,276673,2.04358E+13
21-02-2002,ITC,725,742.25,715,737.6,731.65,268578,1.96504E+13
22-02-2002,ITC,735,750,730.25,748.9,746.13,344792,2.57261E+13
25-02-2002,ITC,745.2,748.8,725.15,726.45,733.49,132652,9.72988E+12
26-02-2002,ITC,734,736,720,724.15,726.2,175774,1.27648E+13
27-02-2002,ITC,727,734.4,720.3,730.85,728.2,234105,1.70474E+13
28-02-2002,ITC,732.65,749.5,705,743.2,729.49,1832287,1.33664E+14
01-03-2002,ITC,757,782.65,740,758.15,767.43,872445,6.6954E+13
04-03-2002,ITC,757,764.85,728,731.15,745.48,444347,3.31251E+13
05-03-2002,ITC,735,736.95,712,714.9,723.13,548508,3.96642E+13
06-03-2002,ITC,717.5,726,710.05,711.6,716.9,289533,2.07566E+13
07-03-2002,ITC,717,731.9,716.05,722.95,725.24,273716,1.9851E+13
08-03-2002,ITC,728.5,728.7,710,713.05,718.6,139849,1.00496E+13
11-03-2002,ITC,714.3,720,709,715.75,713.75,238940,1.70542E+13
12-03-2002,ITC,717,735,715.15,719.8,725.83,462156,3.35448E+13
13-03-2002,ITC,719,727,715,719.55,721.47,186710,1.34706E+13
14-03-2002,ITC,721.2,725.8,713.9,716.6,718.49,144281,1.03665E+13
15-03-2002,ITC,720,722,710,711,714.09,159296,1.13751E+13
18-03-2002,ITC,719,721.5,706.2,708.25,712.36,135544,9.65555E+12
19-03-2002,ITC,714.8,721,709.25,711.1,714.78,213100,1.5232E+13
20-03-2002,ITC,713,719,711,715.9,714.45,87420,6.24576E+12
21-03-2002,ITC,725,725,708.2,708.9,713.86,169539,1.21027E+13
22-03-2002,ITC,709,714.95,702,707.45,709.86,74308,5.27482E+12
26-03-2002,ITC,714,715,700,703.25,706.52,197583,1.39596E+13
27-03-2002,ITC,702,708.1,686.6,691.85,692.36,468144,3.24122E+13
28-03-2002,ITC,691,701.8,691,696.7,696.89,272647,1.90006E+13
01-04-2002,ITC,694,713,690.1,706.3,706.02,84369,5.95661E+12
02-04-2002,ITC,706.8,710.45,696.1,698.65,701.55,223196,1.56584E+13
03-04-2002,ITC,695,697.95,686.05,688.65,691.39,148735,1.02833E+13
04-04-2002,ITC,698,698,684.65,687,688.23,108077,7.43816E+12
05-04-2002,ITC,685,690,669.75,672.5,675.21,294021,1.98527E+13
08-04-2002,ITC,673.1,676.75,646,647.75,655.92,767598,5.03486E+13
09-04-2002,ITC,646.85,646.85,622.25,626.3,632.02,918117,5.80267E+13
10-04-2002,ITC,633,642.8,621,626.2,629.03,721524,4.53861E+13
11-04-2002,ITC,630,638.4,625,632,633.11,622226,3.93939E+13
12-04-2002,ITC,632,651.95,632,648.05,646.58,416711,2.69436E+13
15-04-2002,ITC,648,653.95,636.4,643.95,642.16,320551,2.05844E+13
16-04-2002,ITC,649.95,654,631.25,636.75,644.75,358136,2.30907E+13
17-04-2002,ITC,640,645,634,638.4,638.26,204071,1.3025E+13
18-04-2002,ITC,640.05,642.75,636.1,640.85,640.08,171450,1.09742E+13
19-04-2002,ITC,640,642,631,635.25,634.25,236737,1.5015E+13
22-04-2002,ITC,639,644.25,631.1,642,637.84,118296,7.54538E+12
23-04-2002,ITC,641.85,641.85,633.2,636.2,636.32,169012,1.07545E+13
24-04-2002,ITC,636.95,639.9,631.15,638.7,636.99,115836,7.37862E+12
25-04-2002,ITC,640,640,605,612.85,623.03,539513,3.3613E+13
26-04-2002,ITC,614.9,623.9,614.9,618.65,619.02,265513,1.64359E+13
29-04-2002,ITC,617,620,603.9,607.7,608.44,439615,2.67479E+13
30-04-2002,ITC,608,631,601.05,629.65,624.95,494314,3.08922E+13
02-05-2002,ITC,639.9,639.9,625.1,626.7,628.71,89195,5.60781E+12
03-05-2002,ITC,626,631,623.5,628.3,626.29,75486,4.72761E+12
06-05-2002,ITC,632.1,633,625,630.05,629.47,126244,7.94662E+12
07-05-2002,ITC,630.2,639.9,628.75,638.95,635.75,115401,7.33664E+12
08-05-2002,ITC,640.9,645,636.2,643.45,641.41,142584,9.14547E+12
09-05-2002,ITC,649,649,640.6,645.5,643.69,135090,8.6956E+12
10-05-2002,ITC,645.5,645.85,635.1,642.2,641.42,157348,1.00925E+13
13-05-2002,ITC,642,644.5,633.15,636.55,635.57,132810,8.44097E+12
14-05-2002,ITC,636,637.35,628,633.95,631.69,327436,2.06837E+13
15-05-2002,ITC,631,643.95,629.05,632.5,633.52,199843,1.26605E+13
16-05-2002,ITC,638,642,630,632.4,634,96106,6.09312E+12
17-05-2002,ITC,635,635,628.05,632.25,630.94,133174,8.40249E+12
20-05-2002,ITC,631,633.45,625,632.35,630.48,81250,5.12265E+12
21-05-2002,ITC,626,630,605.5,610.9,611.97,337674,2.06645E+13
22-05-2002,ITC,615,621.8,611,617.9,617.57,134909,8.33155E+12
23-05-2002,ITC,619,623.95,572.25,580.35,587.61,869404,5.10871E+13
24-05-2002,ITC,596,617.95,593.15,612.1,603.92,456099,2.75449E+13
27-05-2002,ITC,612.75,620,595.1,611.4,603.57,229293,1.38394E+13
28-05-2002,ITC,616.5,616.5,581.6,591.7,593.57,364778,2.16521E+13
29-05-2002,ITC,593,600,584.7,593.45,592.89,420296,2.49189E+13
30-05-2002,ITC,591,610,589,607.5,601.58,371518,2.23499E+13
31-05-2002,ITC,609,614.75,600.35,609,608.33,201162,1.22373E+13
03-06-2002,ITC,612.5,624.9,611.15,619.75,619.64,147695,9.15184E+12
04-06-2002,ITC,615,623.25,614.55,618.95,618.23,159807,9.87982E+12
05-06-2002,ITC,619.6,649.5,619.6,645.65,636.77,413179,2.631E+13
06-06-2002,ITC,640.1,650,621,624.6,628.24,383210,2.40747E+13
07-06-2002,ITC,621.1,629,611,622.45,619.02,179830,1.11319E+13
10-06-2002,ITC,628.6,632,618.55,619.75,621.34,193726,1.20369E+13
11-06-2002,ITC,627,631,610.15,615.35,615.78,534314,3.29018E+13
12-06-2002,ITC,614,615.35,608.2,610.85,611.23,440596,2.69306E+13
13-06-2002,ITC,614,619,606.1,608.85,611.12,240356,1.46888E+13
14-06-2002,ITC,609,616.7,606,613.5,612.82,142877,8.75574E+12
17-06-2002,ITC,621.85,635,620,624.25,627,249574,1.56483E+13
18-06-2002,ITC,630.9,630.9,619.2,623.4,623.73,165550,1.03259E+13
19-06-2002,ITC,624,626.5,609.7,613.6,616.87,253700,1.56501E+13
20-06-2002,ITC,615,615,597.65,605.35,606.24,353777,2.14475E+13
21-06-2002,ITC,607.1,628,605.1,620.7,620.44,354320,2.19834E+13
24-06-2002,ITC,623.95,636,616.25,633.7,630.86,244806,1.54438E+13
25-06-2002,ITC,636,641,624.5,627.45,634.57,286261,1.81654E+13
26-06-2002,ITC,627.5,630,621,629.1,625.89,184255,1.15323E+13
27-06-2002,ITC,648,648,623.6,640.5,640.23,404800,2.59164E+13
28-06-2002,ITC,645,648,634.5,640.85,642.17,266577,1.71188E+13
01-07-2002,ITC,641.95,671.9,639,668.35,661.61,539566,3.56984E+13
02-07-2002,ITC,664,690,660.15,686.4,676.71,755735,5.11414E+13
03-07-2002,ITC,685,685,666.35,669.35,674.13,282845,1.90676E+13
04-07-2002,ITC,670,702.9,670,700.7,691.61,738932,5.11053E+13
05-07-2002,ITC,698,725,685.15,718.6,707.25,1008942,7.13574E+13
08-07-2002,ITC,715,724,696,701.1,705.02,779497,5.49558E+13
09-07-2002,ITC,701,713.9,689.25,707.35,701.53,710207,4.9823E+13
10-07-2002,ITC,710,710,692.5,695.2,698.86,556576,3.8897E+13
11-07-2002,ITC,690,705,686.5,700.45,696.74,465220,3.24136E+13
12-07-2002,ITC,695,704.5,692.1,696.25,697.69,324674,2.26521E+13
15-07-2002,ITC,698.65,704,691,700.65,698.21,216362,1.51067E+13
16-07-2002,ITC,701.9,710,695.05,700.4,703.33,316479,2.22589E+13
17-07-2002,ITC,700,704,692,697.45,697.52,315895,2.20342E+13
18-07-2002,ITC,696,699,685,689.9,690.03,199049,1.37349E+13
19-07-2002,ITC,686,687.9,671,674.1,679.13,234469,1.59234E+13
22-07-2002,ITC,664.3,673,650,653.7,661.43,160871,1.06404E+13
23-07-2002,ITC,645,654.8,635,650.2,643.94,322564,2.07711E+13
24-07-2002,ITC,650.05,654.9,611.65,620.75,629.59,446352,2.8102E+13
25-07-2002,ITC,633,640,618,620.2,624.39,414101,2.58562E+13
26-07-2002,ITC,622,644.9,619.75,634.75,633.57,520970,3.30069E+13
29-07-2002,ITC,638,644.45,626.5,634.1,633.2,211899,1.34174E+13
30-07-2002,ITC,645,645,629.1,633.65,635.16,172262,1.09414E+13
31-07-2002,ITC,625,635,611.55,628.9,623.98,314354,1.96152E+13
01-08-2002,ITC,635,641.4,631,638.3,636.37,181199,1.15309E+13
02-08-2002,ITC,640.05,675,635.1,670.8,661.9,720567,4.76945E+13
05-08-2002,ITC,660,696.4,630,690.45,676.21,1208575,8.17255E+13
06-08-2002,ITC,675.05,689,668.3,676.85,676.51,687253,4.64933E+13
07-08-2002,ITC,688,688,673.55,677.6,678.79,317067,2.15221E+13
08-08-2002,ITC,672.1,679,652.1,655.6,664.41,335531,2.22931E+13
09-08-2002,ITC,657.25,678.9,649.55,672.2,663.06,404859,2.68445E+13
12-08-2002,ITC,675,679.8,660,665.7,666.53,366027,2.43969E+13
13-08-2002,ITC,666,682.4,663.75,676.95,674.72,323024,2.17952E+13
14-08-2002,ITC,680.1,695.95,678.2,689.6,689.41,1003063,6.9152E+13
16-08-2002,ITC,690,703,683.25,698.9,697.17,1240640,8.64934E+13
19-08-2002,ITC,700,701.9,687.1,690.6,695.02,464472,3.22815E+13
20-08-2002,ITC,691,697.5,685,691.5,691.65,376447,2.60369E+13
21-08-2002,ITC,687.15,697,678.9,682.75,686.86,318301,2.18628E+13
22-08-2002,ITC,685,690,677.05,679.45,683.86,301922,2.06471E+13
23-08-2002,ITC,680.45,688,680.45,684.4,684.31,193714,1.3256E+13
26-08-2002,ITC,679,686,600,675,677.05,239674,1.62272E+13
27-08-2002,ITC,673.1,686,666,675.65,679.56,297363,2.02077E+13
28-08-2002,ITC,677.5,684.7,675,681.1,681.1,179799,1.22461E+13
29-08-2002,ITC,695,705,690.1,702.1,698.71,693944,4.84864E+13
30-08-2002,ITC,697.55,700,690,699.45,696.12,197975,1.37815E+13
02-09-2002,ITC,710,710,683,687.25,697.2,476167,3.31981E+13
03-09-2002,ITC,685.65,685.65,675,679.15,679.69,337724,2.29548E+13
04-09-2002,ITC,674.35,682,662,678.3,674.24,260337,1.7553E+13
05-09-2002,ITC,684,688.05,678.65,684.75,683.12,165753,1.13229E+13
06-09-2002,ITC,680.1,685,661,662.45,671.02,284751,1.91075E+13
09-09-2002,ITC,655.05,667.7,654.7,656.95,659.27,171504,1.13068E+13
11-09-2002,ITC,662,674.3,658,662.5,665.57,223609,1.48827E+13
12-09-2002,ITC,668.1,691.85,666.5,683.15,685.35,580385,3.97767E+13
13-09-2002,ITC,678,687,677.4,684.6,682.2,260534,1.77737E+13
16-09-2002,ITC,688,694.45,666.1,668.4,680.21,509509,3.46572E+13
17-09-2002,ITC,670,674,663.15,667.95,668.63,160687,1.0744E+13
18-09-2002,ITC,665.1,674.9,662.15,664.25,666.63,200798,1.33858E+13
19-09-2002,ITC,673.8,673.8,655.1,657,659.48,195730,1.29081E+13
20-09-2002,ITC,640,663.05,640,657.45,657.16,172667,1.13471E+13
23-09-2002,ITC,661.1,666.9,655.15,658.45,661.31,165968,1.09756E+13
24-09-2002,ITC,646,660,646,656.05,654.55,99461,6.51023E+12
25-09-2002,ITC,649,659,648.2,656.05,653.46,216551,1.41508E+13
26-09-2002,ITC,664.8,664.8,651.2,653.65,656.98,96162,6.31766E+12
27-09-2002,ITC,654.9,657.9,651,654.5,653.5,167554,1.09496E+13
30-09-2002,ITC,652,655.5,649.05,650,650.78,215211,1.40055E+13
01-10-2002,ITC,660,660,645.2,649.75,648.81,95786,6.21469E+12
03-10-2002,ITC,625,652,625,647.7,648,87241,5.65322E+12
04-10-2002,ITC,616,645,616,635.05,635.42,178908,1.13682E+13
07-10-2002,ITC,633.9,647,624.6,642.85,636.51,127824,8.13608E+12
08-10-2002,ITC,641,648,639.1,642.9,642.49,122138,7.8473E+12
09-10-2002,ITC,646,654.5,640.7,649.2,649.26,165982,1.07765E+13
10-10-2002,ITC,626,676,626,642.3,640.39,151591,9.70779E+12
11-10-2002,ITC,645,646,637.1,640.65,640.63,161548,1.03492E+13
14-10-2002,ITC,644.75,649.25,641.65,646.9,645.48,63521,4.10017E+12
16-10-2002,ITC,659,659,646.55,649.6,653.89,189567,1.23956E+13
17-10-2002,ITC,650,655.95,645,650.55,650.87,133065,8.6608E+12
18-10-2002,ITC,649.25,653,646.75,648.75,649.21,106511,6.91481E+12
21-10-2002,ITC,647.25,651,636.1,641.3,641.91,122581,7.86864E+12
22-10-2002,ITC,643.4,647,640.1,645.55,644.21,64767,4.17234E+12
23-10-2002,ITC,647,648.9,641,647.65,645.58,59734,3.8563E+12
24-10-2002,ITC,650.95,651,633.95,636.05,641.2,445770,2.85826E+13
25-10-2002,ITC,640,645,637,639.25,641.26,167430,1.07367E+13
28-10-2002,ITC,642,642.4,625.2,630.5,633.27,235017,1.48828E+13
29-10-2002,ITC,627.25,633,615.2,620,621.46,358419,2.22743E+13
30-10-2002,ITC,620,630.8,610.05,612.65,617.44,420027,2.59342E+13
31-10-2002,ITC,615,623.5,610,614.15,614.37,560367,3.44274E+13
01-11-2002,ITC,620.7,626,615.65,620.2,620.64,238410,1.47968E+13
04-11-2002,ITC,629,629,620.35,622.8,622.47,56910,3.54249E+12
05-11-2002,ITC,623.9,630.9,616.7,627.45,625.5,199872,1.2502E+13
07-11-2002,ITC,624.15,634.9,618.6,621.5,623.79,367040,2.28957E+13
08-11-2002,ITC,614,618,611.1,614.7,614.46,274353,1.68578E+13
